Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.311604	Val Loss: 1.358586	Val Acc: 52.79999923706055
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.360292	Val Loss: 1.349033	Val Acc: 52.900001525878906
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.327613	Val Loss: 1.348870	Val Acc: 54.0
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.364732	Val Loss: 1.336963	Val Acc: 54.5
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.368812	Val Loss: 1.341007	Val Acc: 55.20000076293945
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 1.316682	Val Loss: 1.319286	Val Acc: 55.599998474121094
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.233460	Val Loss: 1.321180	Val Acc: 56.20000076293945
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 1.286323	Val Loss: 1.327113	Val Acc: 57.29999923706055
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.292558	Val Loss: 1.322260	Val Acc: 55.70000076293945
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.277759	Val Loss: 1.348200	Val Acc: 54.5
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.244588	Val Loss: 1.320822	Val Acc: 56.0
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.253506	Val Loss: 1.341148	Val Acc: 55.099998474121094
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.257661	Val Loss: 1.316518	Val Acc: 56.20000076293945
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 1.260405	Val Loss: 1.333759	Val Acc: 54.400001525878906
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 1.264081	Val Loss: 1.335253	Val Acc: 54.900001525878906
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 1.351480	Val Loss: 1.325445	Val Acc: 56.400001525878906
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 1.294937	Val Loss: 1.328547	Val Acc: 56.5
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 1.345739	Val Loss: 1.321037	Val Acc: 56.0
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 1.310836	Val Loss: 1.335471	Val Acc: 54.20000076293945
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 1.259202	Val Loss: 1.336258	Val Acc: 53.400001525878906
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 1.285962	Val Loss: 1.309091	Val Acc: 55.5
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 1.350765	Val Loss: 1.323844	Val Acc: 56.5
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 1.292931	Val Loss: 1.324393	Val Acc: 55.70000076293945
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 1.343519	Val Loss: 1.346591	Val Acc: 54.900001525878906
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 1.310398	Val Loss: 1.315611	Val Acc: 55.70000076293945
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 1.231186	Val Loss: 1.303578	Val Acc: 56.599998474121094
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 1.269166	Val Loss: 1.330848	Val Acc: 54.400001525878906
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 1.307261	Val Loss: 1.313294	Val Acc: 55.900001525878906
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 1.370701	Val Loss: 1.319738	Val Acc: 56.599998474121094
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.321172	Val Loss: 1.310744	Val Acc: 55.79999923706055
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.250847	Val Loss: 1.323182	Val Acc: 55.900001525878906
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.258267	Val Loss: 1.305513	Val Acc: 56.400001525878906
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 1.368005	Val Loss: 1.300637	Val Acc: 57.099998474121094
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.264801	Val Loss: 1.318324	Val Acc: 56.5
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.251880	Val Loss: 1.318264	Val Acc: 57.099998474121094
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.336233	Val Loss: 1.324250	Val Acc: 55.900001525878906
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.255182	Val Loss: 1.332697	Val Acc: 54.29999923706055
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 1.340760	Val Loss: 1.326067	Val Acc: 54.400001525878906
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.374057	Val Loss: 1.294428	Val Acc: 56.20000076293945
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.305291	Val Loss: 1.322137	Val Acc: 55.5
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 1.300684	Val Loss: 1.302256	Val Acc: 57.79999923706055
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.340482	Val Loss: 1.306371	Val Acc: 55.70000076293945
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 1.340597	Val Loss: 1.294527	Val Acc: 57.099998474121094
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.344300	Val Loss: 1.292614	Val Acc: 56.599998474121094
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.331134	Val Loss: 1.329989	Val Acc: 56.599998474121094
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.270953	Val Loss: 1.308529	Val Acc: 56.400001525878906
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 1.320922	Val Loss: 1.310984	Val Acc: 57.20000076293945
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.285790	Val Loss: 1.314637	Val Acc: 55.70000076293945
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.256532	Val Loss: 1.305686	Val Acc: 56.5
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 1.314462	Val Loss: 1.302045	Val Acc: 56.70000076293945
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 1.235108	Val Loss: 1.324610	Val Acc: 56.79999923706055
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 1.314626	Val Loss: 1.334307	Val Acc: 55.599998474121094
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 1.343785	Val Loss: 1.316175	Val Acc: 57.099998474121094
