Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.694342	Val Loss: 1.671561	Val Acc: 42.900001525878906
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.649045	Val Loss: 1.661829	Val Acc: 43.900001525878906
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.660406	Val Loss: 1.665288	Val Acc: 44.70000076293945
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.695382	Val Loss: 1.668536	Val Acc: 42.5
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 1.682773	Val Loss: 1.661165	Val Acc: 44.099998474121094
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.659726	Val Loss: 1.663237	Val Acc: 43.900001525878906
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 1.607591	Val Loss: 1.660973	Val Acc: 43.599998474121094
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.686345	Val Loss: 1.655052	Val Acc: 43.400001525878906
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.689633	Val Loss: 1.656261	Val Acc: 43.099998474121094
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.663067	Val Loss: 1.662480	Val Acc: 42.599998474121094
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.647118	Val Loss: 1.655578	Val Acc: 43.20000076293945
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.653108	Val Loss: 1.654765	Val Acc: 44.0
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 1.650637	Val Loss: 1.657565	Val Acc: 43.70000076293945
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 1.657663	Val Loss: 1.655044	Val Acc: 43.20000076293945
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 1.643220	Val Loss: 1.656193	Val Acc: 44.099998474121094
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 1.659598	Val Loss: 1.657963	Val Acc: 43.599998474121094
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 1.713897	Val Loss: 1.654575	Val Acc: 44.400001525878906
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 1.659518	Val Loss: 1.661222	Val Acc: 43.599998474121094
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 1.598705	Val Loss: 1.655659	Val Acc: 44.29999923706055
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 1.664423	Val Loss: 1.659254	Val Acc: 44.29999923706055
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 1.668393	Val Loss: 1.660086	Val Acc: 44.20000076293945
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 1.639127	Val Loss: 1.649209	Val Acc: 44.29999923706055
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 1.651253	Val Loss: 1.657932	Val Acc: 44.29999923706055
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 1.682274	Val Loss: 1.663187	Val Acc: 44.099998474121094
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 1.666422	Val Loss: 1.654699	Val Acc: 44.0
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 1.652682	Val Loss: 1.654840	Val Acc: 44.20000076293945
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 1.697942	Val Loss: 1.652470	Val Acc: 45.0
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 1.696899	Val Loss: 1.656033	Val Acc: 43.099998474121094
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.677245	Val Loss: 1.655715	Val Acc: 43.0
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.654888	Val Loss: 1.647504	Val Acc: 44.5
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.642849	Val Loss: 1.654981	Val Acc: 43.20000076293945
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 1.678113	Val Loss: 1.656499	Val Acc: 43.400001525878906
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.687556	Val Loss: 1.644988	Val Acc: 44.400001525878906
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.608243	Val Loss: 1.651822	Val Acc: 44.20000076293945
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.690339	Val Loss: 1.658207	Val Acc: 44.5
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.605259	Val Loss: 1.657309	Val Acc: 44.5
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 1.649088	Val Loss: 1.658460	Val Acc: 43.79999923706055
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.660242	Val Loss: 1.657678	Val Acc: 43.70000076293945
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.664902	Val Loss: 1.653955	Val Acc: 44.79999923706055
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 1.626927	Val Loss: 1.652332	Val Acc: 43.599998474121094
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.641956	Val Loss: 1.654782	Val Acc: 44.0
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 1.654902	Val Loss: 1.654576	Val Acc: 44.099998474121094
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.671461	Val Loss: 1.656431	Val Acc: 43.099998474121094
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.728039	Val Loss: 1.650675	Val Acc: 44.70000076293945
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.630270	Val Loss: 1.647780	Val Acc: 43.29999923706055
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 1.676434	Val Loss: 1.666490	Val Acc: 44.20000076293945
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.680883	Val Loss: 1.655636	Val Acc: 44.400001525878906
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.780059	Val Loss: 1.651979	Val Acc: 45.0
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 1.699122	Val Loss: 1.656204	Val Acc: 44.099998474121094
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 1.662332	Val Loss: 1.655735	Val Acc: 43.29999923706055
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 1.634040	Val Loss: 1.658049	Val Acc: 43.5
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 1.660273	Val Loss: 1.655315	Val Acc: 44.0
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 1.708752	Val Loss: 1.646603	Val Acc: 44.29999923706055
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 1.656070	Val Loss: 1.650149	Val Acc: 44.400001525878906
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 1.631279	Val Loss: 1.659197	Val Acc: 43.29999923706055
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 1.678670	Val Loss: 1.643771	Val Acc: 44.599998474121094
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 1.657370	Val Loss: 1.644369	Val Acc: 44.79999923706055
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 1.603945	Val Loss: 1.658652	Val Acc: 43.599998474121094
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 1.686635	Val Loss: 1.655744	Val Acc: 43.5
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 1.681803	Val Loss: 1.649937	Val Acc: 44.099998474121094
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 1.630275	Val Loss: 1.648802	Val Acc: 44.0
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 1.619528	Val Loss: 1.655064	Val Acc: 43.900001525878906
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 1.641885	Val Loss: 1.649698	Val Acc: 43.0
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 1.627345	Val Loss: 1.647975	Val Acc: 43.900001525878906
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 1.642466	Val Loss: 1.648887	Val Acc: 46.099998474121094
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 1.630422	Val Loss: 1.654121	Val Acc: 44.29999923706055
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 1.614007	Val Loss: 1.650243	Val Acc: 44.099998474121094
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 1.725685	Val Loss: 1.638449	Val Acc: 44.70000076293945
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 1.631483	Val Loss: 1.643718	Val Acc: 43.79999923706055
Train Epoch: 13 [5120/49000 (10%)]	Train Loss: 1.655822	Val Loss: 1.652390	Val Acc: 44.70000076293945
Train Epoch: 13 [10240/49000 (21%)]	Train Loss: 1.664575	Val Loss: 1.661769	Val Acc: 42.900001525878906
Train Epoch: 13 [15360/49000 (31%)]	Train Loss: 1.634595	Val Loss: 1.658359	Val Acc: 44.900001525878906
Train Epoch: 13 [20480/49000 (42%)]	Train Loss: 1.625184	Val Loss: 1.646554	Val Acc: 44.599998474121094
Train Epoch: 13 [25600/49000 (52%)]	Train Loss: 1.740824	Val Loss: 1.651504	Val Acc: 43.79999923706055
Train Epoch: 13 [30720/49000 (62%)]	Train Loss: 1.624305	Val Loss: 1.658260	Val Acc: 43.599998474121094
Train Epoch: 13 [35840/49000 (73%)]	Train Loss: 1.619825	Val Loss: 1.646638	Val Acc: 45.20000076293945
Train Epoch: 13 [40960/49000 (83%)]	Train Loss: 1.748499	Val Loss: 1.644892	Val Acc: 44.5
Train Epoch: 13 [46080/49000 (94%)]	Train Loss: 1.665622	Val Loss: 1.645136	Val Acc: 45.29999923706055
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 1.699566	Val Loss: 1.646833	Val Acc: 44.29999923706055
Train Epoch: 14 [5120/49000 (10%)]	Train Loss: 1.641592	Val Loss: 1.654891	Val Acc: 44.5
Train Epoch: 14 [10240/49000 (21%)]	Train Loss: 1.645854	Val Loss: 1.647396	Val Acc: 43.29999923706055
Train Epoch: 14 [15360/49000 (31%)]	Train Loss: 1.683474	Val Loss: 1.659563	Val Acc: 42.900001525878906
Train Epoch: 14 [20480/49000 (42%)]	Train Loss: 1.658689	Val Loss: 1.654398	Val Acc: 43.70000076293945
Train Epoch: 14 [25600/49000 (52%)]	Train Loss: 1.707593	Val Loss: 1.658201	Val Acc: 43.400001525878906
Train Epoch: 14 [30720/49000 (62%)]	Train Loss: 1.665708	Val Loss: 1.645706	Val Acc: 44.400001525878906
Train Epoch: 14 [35840/49000 (73%)]	Train Loss: 1.636992	Val Loss: 1.640706	Val Acc: 44.400001525878906
Train Epoch: 14 [40960/49000 (83%)]	Train Loss: 1.684141	Val Loss: 1.650079	Val Acc: 43.79999923706055
Train Epoch: 14 [46080/49000 (94%)]	Train Loss: 1.566734	Val Loss: 1.647768	Val Acc: 44.79999923706055
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 1.648891	Val Loss: 1.638488	Val Acc: 44.70000076293945
Train Epoch: 15 [5120/49000 (10%)]	Train Loss: 1.694007	Val Loss: 1.644133	Val Acc: 44.79999923706055
Train Epoch: 15 [10240/49000 (21%)]	Train Loss: 1.699987	Val Loss: 1.638592	Val Acc: 44.79999923706055
